89,75,18,60,63,67,98,65,56,99,38,69,51,17,75,24,99,21,68,74,22,31,64,83,36,67,11,29,41,89,
78,62,35,99,56,29,74,33,23,84,41,21,92,39,78,40,56,62,27,86,44,69,90,59,95,65,94,69,87,75,
39,30,13,61,68,12,78,47,84,35,93,57,41,26,20,83,82,47,42,63,48,33,95,72,61,24,20,57,40,90,
33,30,51,100,63,19,100,93,45,77,71,93,57,78,96,61,68,15,12,14,59,50,84,99,37,52,20,54,30,56,
76,42,58,96,17,15,12,78,11,32,61,86,93,78,49,72,23,81,68,86,79,69,23,78,41,86,10,80,33,73,
49,68,34,25,97,74,28,19,26,69,79,26,88,28,66,77,100,22,34,63,14,26,76,54,82,15,11,53,80,77,
38,68,19,43,14,58,96,16,78,69,27,17,36,80,19,29,80,16,74,56,42,52,98,39,21,36,32,81,91,37,
92,14,59,41,59,71,92,67,70,90,10,56,52,43,18,84,95,52,99,53,63,58,81,85,87,67,44,42,62,56,
73,100,95,84,87,60,24,24,32,56,13,74,21,84,83,39,24,50,70,77,96,66,30,17,62,27,25,30,36,51,
78,45,23,79,28,47,51,90,91,100,66,63,85,44,82,52,74,93,84,25,41,47,73,86,22,89,49,83,31,39,
34,37,59,68,10,68,61,49,35,18,18,38,83,51,88,41,39,73,76,16,71,47,75,78,17,23,51,94,83,57,
65,32,28,75,49,58,53,91,50,49,96,79,49,44,15,73,65,81,94,36,12,71,23,37,56,88,41,81,48,24,
25,14,62,89,28,78,19,99,19,80,45,57,47,60,48,99,31,34,53,25,84,94,40,79,43,97,78,67,65,96,
23,60,33,91,15,12,61,42,89,90,17,76,21,36,78,39,62,38,19,37,73,14,28,69,50,18,22,83,56,83,
72,68,69,92,92,30,80,72,91,43,85,55,52,52,98,25,88,88,26,82,100,94,13,38,40,23,64,65,18,26,
29,29,10,70,94,75,59,65,11,96,67,47,64,65,19,26,57,80,51,88,53,47,44,69,11,51,65,47,61,99,
79,30,11,69,86,44,85,18,57,59,41,36,80,99,42,84,12,21,23,25,63,10,76,45,35,78,21,80,66,95,
16,16,76,16,47,62,16,75,13,94,43,30,33,49,77,83,56,67,84,79,94,40,43,40,18,65,47,17,74,10,
31,59,19,64,39,91,83,81,15,54,19,86,24,90,41,11,54,49,77,93,22,30,99,10,95,22,12,31,40,13,
42,41,80,76,65,78,66,59,15,46,46,30,75,39,61,39,77,93,40,54,23,62,55,53,63,37,76,22,65,37,
65,15,77,57,64,11,58,16,53,37,92,52,61,96,71,25,53,98,98,83,75,80,51,82,70,47,53,54,68,46,
47,68,23,91,95,55,14,31,44,36,19,93,62,62,84,43,15,36,71,27,80,36,62,52,48,69,92,67,25,49,
66,98,11,91,35,75,92,75,55,89,64,69,40,46,74,11,54,79,80,19,26,30,95,58,17,85,32,87,43,95,


w=
60,71,38,31,50,72,79,38,23,67,81,44,17,50,19,100,36,67,11,38,27,18,83,39,81,12,100,72,38,60,
13,77,91,72,40,60,66,56,38,60,34,68,37,48,89,89,49,31,68,91,27,44,73,60,49,100,14,99,81,20,
31,94,78,97,34,17,62,84,69,32,60,38,26,47,15,66,73,81,45,16,60,68,10,76,74,13,99,14,82,73,
46,65,23,48,78,60,35,37,86,69,22,27,75,74,87,29,10,10,39,32,11,13,35,37,96,14,38,18,60,78,
20,77,75,25,47,71,19,74,11,22,48,31,81,19,51,93,31,82,34,11,24,39,25,84,74,20,51,17,73,32,
50,67,86,46,96,48,75,89,46,56,15,30,40,44,32,22,46,28,56,100,58,97,28,83,22,38,75,71,15,32,
14,25,81,71,86,24,86,69,82,34,82,17,81,78,99,98,17,28,51,19,48,70,18,54,39,74,94,93,37,97,
100,34,100,54,91,73,84,88,24,63,60,21,80,23,61,66,90,98,83,93,47,17,13,49,81,21,60,16,14,41,
73,83,63,44,33,57,59,94,38,34,80,58,19,70,30,68,49,66,52,22,85,33,45,22,36,56,20,63,92,53,
65,46,42,61,57,82,43,95,67,81,100,72,39,31,89,11,38,15,57,28,27,22,31,62,82,18,57,30,36,88,
66,70,44,54,40,80,55,70,63,23,18,75,33,76,76,81,85,22,28,24,71,35,20,28,29,73,61,98,88,20,
85,36,99,24,69,94,40,64,14,80,75,95,45,33,87,91,72,47,62,80,93,80,49,48,45,35,27,46,45,45,
99,97,90,69,45,76,30,46,89,57,100,10,91,52,26,10,58,80,64,60,14,74,35,28,94,52,38,56,50,87,
49,62,26,76,19,18,65,22,76,63,19,62,79,88,59,56,26,24,69,70,90,64,87,72,99,68,97,56,48,77,
87,97,32,10,52,50,14,37,11,57,51,60,32,85,52,66,91,12,62,89,48,13,13,85,78,13,95,64,99,79,
46,56,32,92,60,98,77,51,77,22,22,72,51,53,76,34,83,87,79,65,51,86,99,35,66,91,29,43,64,31,
48,88,25,70,37,98,54,55,36,38,74,79,34,40,99,46,45,33,24,95,66,30,96,43,15,97,83,20,27,78,
91,30,40,14,67,68,99,79,78,88,37,85,48,59,70,98,53,45,86,35,77,55,99,60,40,27,34,65,62,31,
41,32,46,51,57,18,99,95,19,49,15,58,73,61,72,37,65,72,100,79,100,12,84,40,31,24,83,57,97,51,
83,91,66,24,38,80,22,69,30,15,25,41,84,94,89,61,69,89,70,23,94,68,13,92,58,29,47,56,71,13,
100,74,91,52,52,46,94,96,54,90,27,16,85,34,56,29,79,71,21,66,11,46,36,31,71,60,66,22,11,57,
81,98,71,84,22,35,11,52,89,33,71,34,46,36,52,22,50,22,63,66,44,79,75,46,30,90,59,39,47,46,
87,51,21,87,79,30,76,34,62,36,45,100,69,65,32,99,68,62,23,83,69,44,19,39,70,38,56,56,65,91,
70,77,53,97,22,23,76,16,48,30,16,45,23,91,61,29,35,72,96,38,12,91,95,45,20,51,11,77,33,25,
34,70,98,83,49,18,16,27,84,63,71,81,40,75,79,22,50,38,77,41,65,47,51,35,87,51,48,76,86,12,
31,12,55,34,88,73,82,41,73,61,87,89,11,28,41,14,32,56,89,33,57,44,99,68,25,63,11,74,36,63,
48,41,46,28,52,71,51,93,50,88,18,17,79,19,50,34,23,50,24,93,66,18,47,36,65,74,12,48,30,61,
64,17,99,94,36,51,29,11,52,29,45,54,51,77,56,78,28,57,53,74,22,99,83,97,67,74,53,62,30,63,
48,15,79,45,15,58,76,99,90,37,44,86,13,79,24,49,93,43,41,74,51,93,14,46,80,33,57,33,35,41,
79,79,99,15,69,37,62,25,68,63,56,52,19,35,99,56,63,69,37,23,47,52,66,29,59,20,96,65,85,60,
12,67,31,13,67,46,81,46,23,92,91,64,97,86,37,55,73,89,13,74,92,61,46,12,47,19,80,66,60,46,
73,58,52,10,76,23,17,46,29,57,68,28,65,66,24,18,87,88,44,16,46,54,64,79,29,20,24,92,56,96,
78,100,13,84,96,81,44,81,21,70,28,57,32,66,95,98,54,58,22,14,27,100,31,50,67,41,66,65,64,89,
96,37,77,93,43,28,28,56,58,71,16,24,94,96,71,48,41,97,23,57,84,12,85,18,85,76,78,100,70,99,
45,26,87,77,16,54,68,61,86,96,82,77,49,36,48,34,48,63,44,69,48,33,16,10,79,44,23,93,63,45,
15,61,57,28,88,37,21,73,31,66,48,54,14,67,85,95,20,12,67,31,45,39,31,29,79,74,63,10,93,93,
44,52,23,31,36,23,56,35,12,51,91,69,92,58,25,30,57,26,81,22,75,21,54,81,73,42,94,94,55,51,
69,45,80,91,60,97,19,99,23,68,100,13,99,89,50,27,98,52,48,31,65,77,96,84,84,11,52,31,86,70,
73,12,50,81,81,77,12,30,53,99,46,40,69,63,78,35,39,65,25,89,17,67,16,23,27,25,81,99,93,57,
18,41,25,26,16,57,14,55,89,48,41,49,76,64,66,71,40,22,43,88,21,27,50,67,27,88,66,74,65,99,
96,98,33,56,67,91,26,49,88,98,38,18,54,54,33,64,82,29,98,69,43,52,28,63,29,60,14,76,87,91,
58,62,76,15,13,74,56,56,100,57,43,71,72,95,41,45,24,100,51,89,60,34,83,28,79,13,17,91,28,67,
92,80,15,22,12,45,68,14,78,59,66,12,43,41,65,95,24,40,89,97,77,10,55,74,93,25,52,50,53,41,
38,67,20,12,75,68,56,97,90,44,64,39,46,28,40,85,24,48,23,96,99,20,79,100,31,25,48,99,44,37,
75,76,84,89,90,37,64,15,43,87,72,14,56,18,67,14,93,23,50,90,54,60,30,84,41,18,100,81,48,92,
44,23,51,65,95,17,40,56,75,59,98,43,14,69,57,85,80,59,93,58,10,91,82,79,73,78,59,60,55,19,
91,47,92,40,94,90,75,74,35,84,35,44,100,65,57,45,49,18,99,83,81,92,13,45,11,32,95,28,18,36,
16,16,91,72,78,18,20,66,81,54,25,40,38,83,67,50,33,49,52,32,41,73,76,10,60,79,19,58,62,87,
34,90,28,29,44,96,57,30,28,20,93,91,33,52,96,10,66,17,41,43,36,31,96,49,65,59,25,18,11,76,
66,85,89,31,85,66,100,67,49,23,33,31,65,18,30,35,99,60,29,71,85,58,40,39,50,96,43,50,10,68,



C=62015


uncorrelated instance with dimension=2000


w=96,27,63,51,50,44,42,92,36,14,11,85,91,80,56,95,28,16,12,33,24,32,86,28,16,93,14,77,99,63,96,13,89,27,73,100,66,57,43,50,
31,72,48,13,40,10,59,64,45,78,36,93,95,44,74,80,71,21,82,74,47,63,23,63,75,31,51,100,64,94,51,87,11,58,10,16,67,61,49,86,
65,37,56,12,38,48,33,39,55,91,84,20,40,50,56,77,94,25,100,98,18,57,25,96,79,70,82,88,42,40,40,72,94,55,86,98,26,85,37,58,
54,59,40,38,43,78,64,53,75,36,99,83,49,53,65,88,41,92,20,67,50,24,16,33,69,40,36,54,31,28,10,82,67,53,90,93,47,36,49,33,
91,23,49,11,45,82,14,64,37,32,11,92,52,65,97,100,64,22,66,59,89,54,84,56,83,53,73,92,50,43,25,93,16,44,11,97,74,32,72,24,
79,73,30,44,63,93,61,24,20,94,84,24,23,26,84,55,66,66,22,87,45,55,22,67,44,52,33,11,68,98,85,45,67,57,18,61,49,31,56,60,
51,44,62,72,20,86,73,85,50,21,66,21,22,10,38,67,10,34,38,82,33,86,90,46,37,74,74,67,32,75,68,52,78,84,44,96,29,60,100,97,
11,88,79,18,13,43,97,97,52,95,60,79,58,81,63,82,99,30,22,70,42,83,56,54,43,31,75,95,52,68,39,18,80,28,98,38,63,29,26,96,
84,87,58,13,51,66,78,64,11,73,32,75,76,56,21,50,91,74,30,71,77,88,97,78,74,75,76,13,55,81,12,94,83,45,66,34,86,70,60,76,
50,64,68,65,89,76,77,12,70,87,84,69,46,29,33,57,73,59,46,84,69,65,20,21,25,88,66,35,16,52,42,71,59,14,70,15,90,38,54,30,
66,55,29,65,95,27,49,83,75,29,33,78,42,19,83,25,50,95,22,98,95,61,14,13,84,47,100,71,79,31,77,68,54,37,51,40,90,52,46,55,
82,91,44,11,34,92,67,65,35,51,78,70,35,24,70,21,73,40,31,54,85,65,44,43,52,48,23,63,14,38,37,100,50,84,86,36,97,56,54,10,
93,84,81,11,24,61,83,73,33,17,70,90,89,47,11,29,65,74,94,84,52,19,47,73,75,96,28,15,25,81,26,55,67,72,84,46,80,72,98,38,
77,68,71,27,89,67,17,18,74,87,29,34,67,47,61,19,37,95,45,68,67,24,46,95,100,90,84,90,80,67,47,49,17,90,59,13,43,27,85,77,
26,84,51,63,31,31,96,48,81,61,64,48,31,14,51,22,87,62,56,37,15,47,48,53,42,73,15,54,28,70,88,85,59,17,18,36,16,34,21,81,
46,70,61,15,68,59,93,44,99,39,65,29,99,95,92,51,20,90,18,70,59,60,44,21,76,37,59,91,32,58,66,20,29,55,36,29,19,94,86,46,
95,41,82,43,97,94,64,25,53,44,70,13,68,23,35,81,36,78,11,42,51,34,92,54,69,85,27,79,46,93,15,64,34,49,64,61,95,31,81,46,
93,36,15,67,70,40,33,85,92,88,26,17,30,44,15,35,18,44,24,95,88,81,70,96,72,98,64,69,53,81,46,30,36,41,26,89,56,21,41,32,
47,41,64,75,89,69,89,86,51,43,67,87,72,38,53,30,46,76,86,54,87,45,97,43,10,37,36,98,56,39,37,46,84,93,76,33,29,47,77,18,
91,58,14,73,10,45,56,51,83,16,25,40,70,25,99,92,40,24,90,18,52,12,24,39,69,100,18,25,66,77,23,37,47,24,59,63,48,67,15,64,
15,76,47,17,22,67,76,97,85,28,59,52,22,91,93,10,95,97,27,71,81,63,78,80,96,50,56,22,66,49,38,67,57,45,24,57,85,26,60,85,
42,38,37,51,84,73,48,23,25,14,66,93,12,39,61,63,86,27,100,56,69,60,44,37,65,10,90,78,100,63,10,95,93,98,94,21,22,46,81,36,
83,86,89,50,49,46,97,89,45,61,72,30,33,76,69,59,33,80,74,30,10,28,51,26,81,36,66,38,42,20,49,10,44,16,28,10,39,72,22,52,
10,61,11,42,91,47,16,80,57,21,71,88,20,47,80,69,13,65,89,75,21,17,13,72,10,72,14,52,35,39,71,84,68,38,10,39,84,39,60,14,
22,43,79,23,76,69,60,50,75,57,89,69,16,46,19,38,10,24,53,16,55,94,61,34,82,54,96,40,71,66,84,72,25,21,72,42,36,94,28,17,
28,73,98,71,72,86,36,66,61,20,11,91,87,56,10,31,62,12,55,97,13,33,43,51,68,17,25,10,56,91,78,99,81,20,46,100,17,78,88,56,
28,59,100,73,41,43,88,96,51,80,38,54,26,25,59,47,77,36,36,28,30,28,82,86,26,27,85,40,35,97,24,16,43,24,44,95,94,46,33,75,
64,50,81,76,25,48,40,68,50,44,80,100,12,57,10,37,83,98,15,24,39,14,82,90,58,98,65,32,62,11,60,14,80,18,92,49,25,27,35,13,
34,73,49,53,24,64,71,32,17,84,37,43,76,68,51,71,68,96,33,68,91,65,44,73,29,43,87,100,84,20,57,77,41,58,95,95,45,46,36,99,
28,66,55,60,27,61,14,42,50,14,94,58,58,11,27,95,32,30,26,10,38,59,33,78,59,22,20,92,95,46,93,84,80,79,53,55,54,24,76,55,
11,82,29,21,48,75,42,27,43,64,71,26,35,86,81,41,23,97,93,40,32,18,41,98,15,11,69,41,50,18,50,33,23,47,11,98,83,15,55,73,
77,97,68,51,87,56,55,54,37,96,16,55,43,83,66,61,69,71,21,35,49,67,98,46,63,68,20,35,48,36,14,74,23,86,84,97,46,20,14,83,
50,57,39,75,54,80,49,47,87,36,16,48,11,73,11,20,96,15,11,14,86,50,53,21,47,77,53,18,100,71,97,36,68,83,15,75,82,12,27,57,
94,90,97,91,84,54,61,52,79,90,11,70,90,52,91,25,84,64,43,18,26,16,43,75,26,12,72,31,65,99,11,17,18,10,18,68,11,88,75,55,
52,25,76,34,51,26,66,65,96,19,30,71,88,17,79,35,94,45,73,47,56,44,79,91,15,19,22,92,95,46,60,89,94,68,73,88,97,47,98,78,
48,99,47,33,51,73,20,16,60,15,56,97,33,84,92,60,38,29,90,84,51,32,44,25,16,91,52,39,92,84,95,17,54,20,23,12,87,82,74,31,
87,34,77,88,51,99,91,38,11,31,51,27,61,27,79,54,34,26,64,89,39,94,91,13,38,79,16,62,84,21,91,77,24,29,15,43,99,84,82,95,
57,32,34,31,47,83,78,65,64,94,73,20,24,50,44,96,58,16,24,12,44,67,26,53,95,63,62,26,72,86,66,21,35,92,15,18,32,45,28,18,
28,89,50,83,92,74,81,25,84,15,63,61,64,11,40,31,24,10,38,76,90,89,43,18,99,72,61,77,38,31,73,50,21,23,75,40,53,85,80,59,
71,77,94,92,10,54,84,66,98,34,56,98,40,38,55,53,29,81,31,87,79,68,93,69,60,98,33,20,60,16,95,63,12,28,13,10,39,40,89,92,
86,22,72,31,37,20,70,32,30,100,16,12,69,89,61,57,29,11,10,76,90,82,56,96,99,60,31,44,67,40,51,67,31,87,73,84,15,27,83,88,
11,11,29,31,14,70,28,63,74,29,27,89,88,86,79,82,69,89,46,96,51,49,18,51,72,80,11,88,79,62,26,58,86,74,30,12,36,56,78,67,
71,91,86,14,73,43,34,56,57,55,44,12,61,40,80,27,14,42,69,69,82,99,76,58,31,65,45,87,14,22,66,28,76,17,66,48,71,29,92,33,
44,28,67,17,69,22,66,52,94,36,35,57,99,90,54,92,30,75,17,77,22,18,10,16,83,99,78,84,20,88,57,71,73,84,56,13,96,62,48,44,
85,37,22,68,99,61,58,59,74,71,80,27,82,53,83,93,70,98,79,41,15,58,64,54,95,14,62,32,86,39,43,32,44,41,62,71,13,99,69,40,
55,70,28,27,60,84,15,95,30,97,38,75,23,61,52,11,38,24,98,90,44,59,97,47,21,99,47,91,25,54,80,75,53,24,36,39,84,52,10,38,
74,35,65,86,46,71,18,41,50,79,68,32,85,66,28,79,37,24,75,41,43,35,46,36,72,28,27,64,13,49,85,46,98,59,91,60,30,82,99,96,
49,52,67,25,28,100,34,46,25,70,99,94,27,70,62,96,75,38,81,15,54,43,76,36,37,93,56,22,38,33,38,45,81,94,18,48,100,49,47,58,
37,15,43,25,66,97,47,37,98,21,55,22,68,66,70,84,96,12,31,75,98,15,72,78,68,70,74,24,84,99,64,47,47,49,36,23,33,31,41,73,
27,99,62,100,76,15,53,47,42,18,96,57,70,72,71,94,21,42,27,97,41,59,99,18,52,52,88,90,31,97,81,23,97,59,84,15,30,67,70,89,





p=99,69,11,22,37,79,83,29,60,71,38,31,50,72,79,38,23,67,81,44,17,50,19,100,36,67,11,38,27,18,83,39,81,12,100,72,38,60,34,49,
90,78,37,21,52,91,72,37,13,77,91,72,40,60,66,56,38,60,34,68,37,48,89,89,49,31,68,91,27,44,73,60,49,100,14,99,81,20,76,47,
46,23,97,88,85,97,66,11,31,94,78,97,34,17,62,84,69,32,60,38,26,47,15,66,73,81,45,16,60,68,10,76,74,13,99,14,82,73,91,75,
67,64,19,74,37,92,43,10,46,65,23,48,78,60,35,37,86,69,22,27,75,74,87,29,10,10,39,32,11,13,35,37,96,14,38,18,60,78,56,89,
45,91,64,100,74,26,28,99,20,77,75,25,47,71,19,74,11,22,48,31,81,19,51,93,31,82,34,11,24,39,25,84,74,20,51,17,73,32,60,33,
87,25,52,84,16,99,35,83,50,67,86,46,96,48,75,89,46,56,15,30,40,44,32,22,46,28,56,100,58,97,28,83,22,38,75,71,15,32,90,12,
57,84,75,81,78,91,53,80,14,25,81,71,86,24,86,69,82,34,82,17,81,78,99,98,17,28,51,19,48,70,18,54,39,74,94,93,37,97,87,68,
83,16,88,79,52,12,46,92,100,34,100,54,91,73,84,88,24,63,60,21,80,23,61,66,90,98,83,93,47,17,13,49,81,21,60,16,14,41,64,85,
45,96,26,92,95,35,73,21,73,83,63,44,33,57,59,94,38,34,80,58,19,70,30,68,49,66,52,22,85,33,45,22,36,56,20,63,92,53,53,80,
97,38,52,19,11,27,39,18,65,46,42,61,57,82,43,95,67,81,100,72,39,31,89,11,38,15,57,28,27,22,31,62,82,18,57,30,36,88,11,53,
12,10,92,29,14,65,14,60,66,70,44,54,40,80,55,70,63,23,18,75,33,76,76,81,85,22,28,24,71,35,20,28,29,73,61,98,88,20,35,86,
96,79,12,87,77,29,80,10,85,36,99,24,69,94,40,64,14,80,75,95,45,33,87,91,72,47,62,80,93,80,49,48,45,35,27,46,45,45,62,32,
75,38,79,77,67,100,60,21,99,97,90,69,45,76,30,46,89,57,100,10,91,52,26,10,58,80,64,60,14,74,35,28,94,52,38,56,50,87,85,43,
68,75,82,46,94,11,16,15,49,62,26,76,19,18,65,22,76,63,19,62,79,88,59,56,26,24,69,70,90,64,87,72,99,68,97,56,48,77,74,97,
50,17,38,37,51,50,55,79,87,97,32,10,52,50,14,37,11,57,51,60,32,85,52,66,91,12,62,89,48,13,13,85,78,13,95,64,99,79,41,52,
25,86,31,53,56,23,86,16,46,56,32,92,60,98,77,51,77,22,22,72,51,53,76,34,83,87,79,65,51,86,99,35,66,91,29,43,64,31,46,58,
86,75,54,23,48,66,51,75,48,88,25,70,37,98,54,55,36,38,74,79,34,40,99,46,45,33,24,95,66,30,96,43,15,97,83,20,27,78,59,14,
98,89,72,54,47,78,80,22,91,30,40,14,67,68,99,79,78,88,37,85,48,59,70,98,53,45,86,35,77,55,99,60,40,27,34,65,62,31,27,66,
22,89,95,58,45,35,54,66,41,32,46,51,57,18,99,95,19,49,15,58,73,61,72,37,65,72,100,79,100,12,84,40,31,24,83,57,97,51,49,70,
32,79,49,56,87,57,73,52,83,91,66,24,38,80,22,69,30,15,25,41,84,94,89,61,69,89,70,23,94,68,13,92,58,29,47,56,71,13,47,79,
92,70,55,30,84,38,99,56,100,74,91,52,52,46,94,96,54,90,27,16,85,34,56,29,79,71,21,66,11,46,36,31,71,60,66,22,11,57,28,71,
71,92,18,95,93,26,42,41,81,98,71,84,22,35,11,52,89,33,71,34,46,36,52,22,50,22,63,66,44,79,75,46,30,90,59,39,47,46,36,39,
66,84,60,57,86,80,66,17,87,51,21,87,79,30,76,34,62,36,45,100,69,65,32,99,68,62,23,83,69,44,19,39,70,38,56,56,65,91,33,99,
56,85,49,51,88,83,56,33,70,77,53,97,22,23,76,16,48,30,16,45,23,91,61,29,35,72,96,38,12,91,95,45,20,51,11,77,33,25,38,56,
10,68,26,80,80,75,84,57,34,70,98,83,49,18,16,27,84,63,71,81,40,75,79,22,50,38,77,41,65,47,51,35,87,51,48,76,86,12,59,84,
30,24,23,76,49,14,54,22,31,12,55,34,88,73,82,41,73,61,87,89,11,28,41,14,32,56,89,33,57,44,99,68,25,63,11,74,36,63,85,45,
99,81,94,64,49,65,76,20,48,41,46,28,52,71,51,93,50,88,18,17,79,19,50,34,23,50,24,93,66,18,47,36,65,74,12,48,30,61,37,53,
88,76,22,15,30,40,74,55,64,17,99,94,36,51,29,11,52,29,45,54,51,77,56,78,28,57,53,74,22,99,83,97,67,74,53,62,30,63,89,75,
11,61,100,16,11,63,85,36,48,15,79,45,15,58,76,99,90,37,44,86,13,79,24,49,93,43,41,74,51,93,14,46,80,33,57,33,35,41,78,62,
54,75,72,67,44,93,10,20,79,79,99,15,69,37,62,25,68,63,56,52,19,35,99,56,63,69,37,23,47,52,66,29,59,20,96,65,85,60,39,30,
47,31,97,89,86,55,14,55,12,67,31,13,67,46,81,46,23,92,91,64,97,86,37,55,73,89,13,74,92,61,46,12,47,19,80,66,60,46,33,30,
80,54,80,48,36,47,55,44,73,58,52,10,76,23,17,46,29,57,68,28,65,66,24,18,87,88,44,16,46,54,64,79,29,20,24,92,56,96,76,42,
54,48,10,74,35,82,36,34,78,100,13,84,96,81,44,81,21,70,28,57,32,66,95,98,54,58,22,14,27,100,31,50,67,41,66,65,64,89,49,68,
57,82,39,16,39,91,11,97,96,37,77,93,43,28,28,56,58,71,16,24,94,96,71,48,41,97,23,57,84,12,85,18,85,76,78,100,70,99,38,68,
81,79,59,11,53,56,82,51,45,26,87,77,16,54,68,61,86,96,82,77,49,36,48,34,48,63,44,69,48,33,16,10,79,44,23,93,63,45,92,14,
63,31,37,56,30,45,16,32,15,61,57,28,88,37,21,73,31,66,48,54,14,67,85,95,20,12,67,31,45,39,31,29,79,74,63,10,93,93,73,100,
21,67,71,89,97,94,38,85,44,52,23,31,36,23,56,35,12,51,91,69,92,58,25,30,57,26,81,22,75,21,54,81,73,42,94,94,55,51,78,45,
19,31,41,82,37,35,40,37,69,45,80,91,60,97,19,99,23,68,100,13,99,89,50,27,98,52,48,31,65,77,96,84,84,11,52,31,86,70,34,37,
70,66,99,82,80,80,84,13,73,12,50,81,81,77,12,30,53,99,46,40,69,63,78,35,39,65,25,89,17,67,16,23,27,25,81,99,93,57,65,32,
100,34,42,27,91,76,10,99,18,41,25,26,16,57,14,55,89,48,41,49,76,64,66,71,40,22,43,88,21,27,50,67,27,88,66,74,65,99,25,14,
41,100,11,75,33,93,54,53,96,98,33,56,67,91,26,49,88,98,38,18,54,54,33,64,82,29,98,69,43,52,28,63,29,60,14,76,87,91,23,60,
26,79,83,29,23,19,65,64,58,62,76,15,13,74,56,56,100,57,43,71,72,95,41,45,24,100,51,89,60,34,83,28,79,13,17,91,28,67,72,68,
16,53,99,81,41,90,44,56,92,80,15,22,12,45,68,14,78,59,66,12,43,41,65,95,24,40,89,97,77,10,55,74,93,25,52,50,53,41,29,29,
38,96,38,25,76,64,28,98,38,67,20,12,75,68,56,97,90,44,64,39,46,28,40,85,24,48,23,96,99,20,79,100,31,25,48,99,44,37,79,30,
40,42,44,28,13,11,91,32,75,76,84,89,90,37,64,15,43,87,72,14,56,18,67,14,93,23,50,90,54,60,30,84,41,18,100,81,48,92,16,16,
44,17,78,52,59,31,99,70,44,23,51,65,95,17,40,56,75,59,98,43,14,69,57,85,80,59,93,58,10,91,82,79,73,78,59,60,55,19,31,59,
96,96,50,16,60,21,93,23,91,47,92,40,94,90,75,74,35,84,35,44,100,65,57,45,49,18,99,83,81,92,13,45,11,32,95,28,18,36,42,41,
75,72,19,64,70,90,45,46,16,16,91,72,78,18,20,66,81,54,25,40,38,83,67,50,33,49,52,32,41,73,76,10,60,79,19,58,62,87,65,15,
80,66,100,27,63,84,70,22,34,90,28,29,44,96,57,30,28,20,93,91,33,52,96,10,66,17,41,43,36,31,96,49,65,59,25,18,11,76,47,68,
66,91,58,95,72,79,59,41,66,85,89,31,85,66,100,67,49,23,33,31,65,18,30,35,99,60,29,71,85,58,40,39,50,96,43,50,10,68,66,98,


C=82613


weakly correlated instance with dimension=800

p=96,50,84,35,49,65,14,76,86,74,76,39,65,53,98,64,70,80,54,76,69,76,97,79,30,
31,94,70,52,55,11,17,72,43,54,48,53,16,92,42,96,29,38,100,46,88,47,84,44,92,
65,52,41,15,29,11,68,41,66,20,97,64,38,51,14,36,64,68,43,42,61,46,38,40,10,
54,48,36,99,68,27,27,25,76,70,16,24,65,83,78,90,65,99,58,35,99,56,63,55,63,
91,87,41,63,39,63,86,24,27,43,60,85,25,85,91,19,70,55,26,89,82,25,21,61,59,
79,57,58,48,97,15,25,27,92,22,36,97,66,25,36,15,26,96,55,67,23,57,33,79,69,
51,28,76,56,76,43,25,48,61,61,88,64,32,45,32,31,67,85,48,31,85,68,83,80,38,
11,71,38,40,47,67,100,87,67,84,40,12,63,57,94,94,25,93,70,99,27,11,70,54,31,
84,86,86,49,77,75,50,54,31,71,71,83,56,75,21,15,59,20,71,68,68,86,11,83,47,
50,11,61,30,34,73,40,84,59,100,14,65,52,61,95,34,66,83,97,30,70,83,61,52,37,
66,71,43,62,50,17,38,51,94,97,42,73,59,51,73,100,72,92,27,72,80,73,51,28,71,
82,44,73,79,94,51,43,51,40,15,55,18,95,50,87,29,71,24,20,70,44,52,92,62,95,
93,85,59,58,72,50,45,51,69,42,49,48,41,17,29,55,89,21,61,22,50,17,35,70,41,
77,55,50,68,29,42,63,47,45,59,61,44,46,50,51,36,11,79,98,12,53,84,15,71,61,
26,74,73,29,86,23,20,92,67,33,66,25,37,43,17,71,38,75,12,33,65,27,53,95,20,
46,49,66,44,67,71,13,10,73,64,20,85,47,37,87,97,80,69,89,20,26,50,99,80,25,
95,37,82,81,22,73,51,37,46,14,91,86,36,87,61,79,37,78,12,16,10,11,93,77,35,
93,27,97,71,28,76,89,14,47,61,78,51,45,79,39,70,94,70,57,87,81,38,61,88,60,
47,27,57,51,65,53,95,73,69,73,81,97,55,96,44,21,71,90,27,26,56,89,69,100,54,
91,72,90,61,67,60,34,69,86,97,84,23,75,60,88,18,16,34,75,12,29,86,80,55,96,
15,37,25,82,43,21,24,99,43,78,70,89,37,11,43,11,16,48,32,76,19,40,19,67,31,
42,59,99,15,62,51,89,60,48,77,28,80,20,64,16,36,11,29,94,58,24,90,10,82,53,
83,23,34,64,51,75,31,46,64,49,34,50,50,84,28,84,30,13,22,35,47,53,59,50,57,
10,73,32,14,13,91,68,28,61,67,66,66,52,98,14,99,56,17,57,43,47,61,10,57,82,
22,44,89,47,12,34,97,66,75,83,58,96,11,30,61,11,51,87,91,11,14,66,51,25,27,
28,88,77,37,38,33,70,76,56,17,15,68,70,74,21,84,73,40,95,90,95,70,27,21,92,
28,87,22,89,11,88,89,44,80,96,18,32,75,57,57,66,63,52,40,88,23,66,81,29,93,
